Time Created,Tweet_Text,Username,Additional Hashtags,Account Followers,Number Retweets,Number Likes
2020-12-24 05:11:12,b'@pfizer How long does the immunity last? Atleast 1 year? #Covid #Pfizervaccine #Pfizer',b'Snow81864326',"['Covid', 'Pfizervaccine', 'Pfizer']",3,0,0
2020-12-24 04:53:45,b'When the mutant strain shows up right after the v a x \xf0\x9f\x90\xb8\xe2\x98\x95\xef\xb8\x8f I\xe2\x80\x99m watching corporations &amp; CEO\xe2\x80\x99s getting ready to mandate it too. That\xe2\x80\x99s none of my business though lol #vaccine #antivaxxers #truth #COVID19 #virus #pandemic #mutantcovid #mandate #PfizerCovidVaccine #Pfizer',b'BlackPegasus',"['vaccine', 'antivaxxers', 'truth', 'COVID19', 'virus', 'pandemic', 'mutantcovid', 'mandate', 'PfizerCovidVaccine', 'Pfizer']",2507,1,1
2020-12-24 03:59:11,b'When will India sign any deal with #Pfizer?? #covid #IndiaFightsCorona #vaccine #COVIDSecondWave #COVID19 via @NYTimes https://t.co/b3pCh88BpA',b'doctorhitesh',"['Pfizer', 'covid', 'IndiaFightsCorona', 'vaccine', 'COVIDSecondWave', 'COVID19']",230,0,0
2020-12-24 03:40:07,b'VACCINE DEAL:  US close to deal with Pfizer for millions more vaccine doses #8NN #Pfizer #vaccine  https://t.co/DqTPLxnhjq',b'8NewsNow',"['8NN', 'Pfizer', 'vaccine']",246024,0,4
2020-12-24 03:36:09,"b""This reported efficacy rate for #China's #Sinovac #vaccine is much lower than that of #Pfizer's and #Moderna's:  https://t.co/79ChpoZT0X #CCPVirus #WuhanVirus #coronavirus #COVID19""",b'AlanTonelson',"['China', 'Sinovac', 'vaccine', 'Pfizer', 'Moderna', 'CCPVirus', 'WuhanVirus', 'coronavirus', 'COVID19']",5007,0,1
2020-12-24 03:34:37,b'polyethylene glycol #PEG causing severe allergy-like reactions in at least 8 people who received the #COVID19 #Pfizer #vaccine https://t.co/7ZEIRN93iP #PfizerBioNTech #Pfizervaccine #SARSCoV2 #experimentalvaccine #mRNA #MedicalTyranny',b'myteaatom',"['PEG', 'COVID19', 'Pfizer', 'vaccine', 'PfizerBioNTech', 'Pfizervaccine', 'SARSCoV2', 'experimentalvaccine', 'mRNA', 'MedicalTyranny']",81,0,0
2020-12-24 03:14:02,"b'#Dubai offering #Pfizer, #Sinopharm #Covid vaccines to residents for free https://t.co/Dky3NPU2QL'",b'Khalid_View',"['Dubai', 'Pfizer', 'Sinopharm', 'Covid']",646,0,0
2020-12-24 02:59:15,b'#Pfizer #Vaccine \xf0\x9f\x98\x82 on a lighter note https://t.co/DSDbedAZfD',b'Mohit_Emkay',"['Pfizer', 'Vaccine']",1519,5,8
2020-12-24 02:20:13,b'#Pfizer To Supply 100 Million More #Vaccine Doses In Deal With U.S. : #Coronavirus Updates : NPR https://t.co/qWGoFlYHgH',b'grantcopywriter',"['Pfizer', 'Vaccine', 'Coronavirus']",6386,0,0
2020-12-24 02:18:59,"b'Severe allergy-like reactions in at least eight people who received the COVID-19 #vaccine produced by #Pfizer and BioNTech over the past 2 weeks may be due to a compound in the packaging of the messenger RNA (mRNA) that forms the vaccine\xe2\x80\x99s main ingredient, scientists say.'",b'opalessense',"['vaccine', 'Pfizer']",2592,1,0
2020-12-24 02:15:46,b'Neurosurgery Residents in their COVID-19 vaccine selfies!  #neurosurgery #neurosurgeryresidency #neurosurgeryresident #pfizer #covid19 #covid #covid19vaccine #igottheshot #fauchiouchie #cedarssinai https://t.co/b4U58o3Hst',b'CedarsNeurosurg',"['neurosurgery', 'neurosurgeryresidency', 'neurosurgeryresident', 'pfizer', 'covid19', 'covid', 'covid19vaccine', 'igottheshot', 'fauchiouchie', 'cedarssinai']",259,1,26
2020-12-24 02:15:34,"b'Dose #2 in a month, followed by monitoring for antibodies. The #OXFORD #vaccine \xf0\x9f\x92\x89 is a more classically developed medication that does not require nearly as much refrigeration as #Pfizer or #Moderna and will ultimately be available at lower cost on a global basis. Wish us luck!'",b'JimFriedlich',"['OXFORD', 'vaccine', 'Pfizer', 'Moderna']",2630,1,12
2020-12-24 02:00:19,"b'""#Vaccines developed by #Moderna and #Pfizer contain only mRNA - no #live microorganisms - and the #Russian #vaccine contains genetically modified adenovirus #without the capacity for multiplication... ""There are no concerns around interaction with #HIVmedication at all.""-#mint https://t.co/9GTPdCTkJr'",b'UtugiM',"['Vaccines', 'Moderna', 'Pfizer', 'live', 'Russian', 'vaccine', 'without', 'HIVmedication', 'mint']",10,0,0
2020-12-24 01:44:49,"b""FDA grants emergency holiday approval for Pfizer's delicious Vacci-Nog #Pfizer #Eggnog #vaccine https://t.co/C7MoOgLvt9""",b'PANTSSteve',"['Pfizer', 'Eggnog', 'vaccine']",5668,0,7
2020-12-24 01:10:01,"b'\xe2\x80\x9cPfizer will deliver\xe2\x80\xa6 the balance of the 100 million doses to be delivered no later than July 31, 2021.\xe2\x80\x9d  The #TrumpAdministration will purchase an additional 100 million doses of the #Vaccine from #Pfizer for delivery in 2021. https://t.co/QmDcY324SE'",b'EpochTimes',"['TrumpAdministration', 'Vaccine', 'Pfizer']",447429,63,191
2020-12-24 01:01:15,b'So at last #Korea secured a few doses of #vaccine.  #AstraZeneca: 750k people could be vaccinated by end of Q1 2021.  #Jansen (J&amp;J): not before Q2 2021. #Pfizer: not before Q3 2021.   ....  #COVID19Korea',b'theseoulvillage',"['Korea', 'vaccine', 'AstraZeneca', 'Jansen', 'Pfizer', 'COVID19Korea']",1748,1,3
2020-12-24 00:42:28,b'Dr. Igor Shepherd\xe2\x80\x99s Talk About the Horrors of a \xe2\x80\x98Covid\xe2\x80\x99 #Vaccine  #NEWS #Pfizer  https://t.co/RT5W8uVnxx',b'WikiAnons',"['Vaccine', 'NEWS', 'Pfizer']",570,0,2
2020-12-24 00:30:10,b'Before we head out for the #holidays our #WednesdayWisdom touches on #Peleton as they have seen success in the home workout market amidst #covid19. As well the US securing more doses of the high #efficacy #Pfizer #vaccine. Follow #SkillsetGroup for more! #business #news #recovery https://t.co/2hLmSmnLOX',b'SkillSetGroup',"['holidays', 'WednesdayWisdom', 'Peleton', 'covid19', 'efficacy', 'Pfizer', 'vaccine', 'SkillsetGroup', 'business', 'news', 'recovery']",49,0,1
2020-12-23 23:47:54,"b'""An indication of the gain of function for #Covid due to the presence of the 18 #HIV-1 genomic fragments.  This is how dangerous the vaccines are."" ~ Anthony Patch  #PfizerCovidVaccine #Pfizervaccine #Pfizer #Moderna #Vaccine #COVID19   https://t.co/KXrtBSV92o'",b'axz678',"['Covid', 'HIV', 'PfizerCovidVaccine', 'Pfizervaccine', 'Pfizer', 'Moderna', 'Vaccine', 'COVID19']",350,1,1
2020-12-23 23:34:26,"b'Proof of vaccination?  OK. Put it on the same card as Proof of Citizenship.  #ProveUp #Wuhan #Covid #CCP  #Red #China let thousands travel to #USA, #Europe, #UK, #Milan Jan2020.  #RememberWuhan #maga @realDonaldTrump #Pfizer #Moderna #Warpspeed #mRNA @MariaBartiromo @tedcruz @WSJ'",b'2haveandhavenot',"['ProveUp', 'Wuhan', 'Covid', 'CCP', 'Red', 'China', 'USA', 'Europe', 'UK', 'Milan', 'RememberWuhan', 'maga', 'Pfizer', 'Moderna', 'Warpspeed', 'mRNA']",103,0,0
2020-12-23 23:29:33,"b""@andrewkolodny @supportprop When you see #Pfizer's unethical role in that catastrophy, how can american society grant them any credit about the mrna vaccine's safety ? They already ask to merge the placebo and #vaccine group in their trial, destroying the long term adverse effects survey...#COVID19 #corona https://t.co/MfIx0JdLe3""",b'banlieue75',"['Pfizer', 'vaccine', 'COVID19', 'corona']",139,0,0
2020-12-23 23:10:42,"b'Since the #FDA first authorized #Pfizer shot, there\xe2\x80\x99s been a notable increase in suspicious #vaccine listings on the #darkweb. Learn more. https://t.co/1LDX0uYBwg'",b'michael_gazzano',"['FDA', 'Pfizer', 'vaccine', 'darkweb']",4429,0,0
2020-12-23 23:06:14,b'@JReinerMD #Pfizer has a 5-dose #vaccine vial so how do they distribute them evenly and get those #microchips through the 28g needle?',b'KeepUsaGreater',"['Pfizer', 'vaccine', 'microchips']",198,0,1
2020-12-23 22:33:20,b'https://t.co/uOYEs9ps3L       ( IS FOR SALE ) #Vaccine #Corona #Pandemic #virus #Pfizer #Biontec #Domains #Domainer #DomainInvestors #DomainBrokers https://t.co/OSwsJmxOg5',b'nacindexcom',"['Vaccine', 'Corona', 'Pandemic', 'virus', 'Pfizer', 'Biontec', 'Domains', 'Domainer', 'DomainInvestors', 'DomainBrokers']",334,0,0
2020-12-23 22:29:18,b'Could you live with yourself if you didn\xe2\x80\x99t share what you knew and the worst happened?  #health #pfizer #vaccine #covid19 #pandemic https://t.co/cHyvpv3gqm',b'OYEGlobal',"['health', 'pfizer', 'vaccine', 'covid19', 'pandemic']",542,2,1
2020-12-23 22:24:01,b'President #Aoun has signed a decree to transfer funds for the purpose of purchasing the #COVID-19 vaccine from #Pfizer.   The minister of Health will undertake the procedure to sign the agreement.',b'politicalpen_',"['Aoun', 'COVID', 'Pfizer']",4397,0,2
2020-12-23 22:16:15,"b""23/12 daily #Covid19UK tweet  @Conservatives are committing #Genocide  Day 21 'tiers' England  Day 16 #Pfizer #vaccine  2,116,609 cases &amp; 68,409 official deaths Excess deaths c.83kRIP  ANOTHER #NewStrainCovid (SA) Day 4 Tier 4 London &amp; SE  #Dover chaos  #travelban #PlagueIsland""",b'RedbirdEl',"['Covid19UK', 'Genocide', 'Pfizer', 'vaccine', 'NewStrainCovid', 'Dover', 'travelban', 'PlagueIsland']",2707,2,2
2020-12-23 22:11:20,b'Here\xe2\x80\x99s mud in your eye. #pfizer #covid_19 #vaccine #frontlineworkers #labrat https://t.co/mKsWjEdpbq',b'thinblueghost',"['pfizer', 'covid_19', 'vaccine', 'frontlineworkers', 'labrat']",872,0,0
2020-12-23 22:02:25,"b'11/ so if you have chance to get the vaccine do it. Do it for the safety of your family, other loved ones, for your co-workers, for the greater good of humanity. Do it for those who didn\xe2\x80\x99t have have this opportunity #VaccinesWork #COVID #Pfizer #Moderna'",b'PSampathkumarMD',"['VaccinesWork', 'COVID', 'Pfizer', 'Moderna']",3038,5,19
2020-12-23 21:43:48,"b""What's your favourite part about the #covid19 #vaccine ? I know what you're thinking, it's hard to choose right?! #PfizerCovidVaccine #Pfizer https://t.co/EhdxMYNs3o""",b'pipnotic',"['covid19', 'vaccine', 'PfizerCovidVaccine', 'Pfizer']",1015,0,1
2020-12-23 21:35:25,"b""Question: are #patients already hospitalized w/#COVID19 getting either a #Pfizer or #Maderna #vaccine? Haven't heard that reported by any news outlet...Giving a #therapeutic #Remdesivir or one of the vaccines seems logical-though logic has been scarce in 2020... https://t.co/1oeSGe2Typ""",b'CanaryLocke',"['patients', 'COVID19', 'Pfizer', 'Maderna', 'vaccine', 'therapeutic', 'Remdesivir']",2468,0,0
2020-12-23 21:31:21,"b'US pays another $2B to buy more doses of #Pfizer, #BioNTech #coronavirus #vaccine https://t.co/fmtZ7CE16f via @BioPharmaDive'",b'AngelaStrongSCT',"['Pfizer', 'BioNTech', 'coronavirus', 'vaccine']",198,0,0
2020-12-23 21:30:09,"b'The #Dubai #Health Authority (DHA), in coordination with Dubai\xe2\x80\x99s Supreme Committee of Crisis and Disaster Management and the #COVID19 Command and Control Centre, announced that it has commenced its COVID-19 vaccination campaign #Pfizer #Vaccine #UAE @DHA_Dubai https://t.co/WHT51DygqO'",b'UAE_Forsan',"['Dubai', 'Health', 'COVID19', 'Pfizer', 'Vaccine', 'UAE']",14442,6,3
2020-12-23 21:29:09,"b""#BioNTech's CEO said there's a ' #relativelyhigh' #possibility the #vaccine they made with #Pfizer will protect against the UK's new #coronavirusvariant https://t.co/ox6pZPaYvW? #coronavirus #Covid_19 #healthcare #CoronaVaccine #Vaccinepolitics #CoronavirusStrain #VariantCovid""",b'HitechguruS',"['BioNTech', 'relativelyhigh', 'possibility', 'vaccine', 'Pfizer', 'coronavirusvariant', 'coronavirus', 'Covid_19', 'healthcare', 'CoronaVaccine', 'Vaccinepolitics', 'CoronavirusStrain', 'VariantCovid']",1,0,0
2020-12-23 21:22:36,b'HAPPY pandemic HOLIDAYS! Wishing you a Wonderful Christmas and a SAFE and HEALTHY VACCINATED 2021! GOOD RIDDANCE 2020 and tRUMP! #happyholidays #merrychristmas #holidays #christmas #newyear #christmastree #vaccine #cov\xc4\xb1d #covid_19 #vaccination #vaccinate #2021 #pfizer #moderna https://t.co/8NvSbPfcgZ',b'chris_manlee',"['happyholidays', 'merrychristmas', 'holidays', 'christmas', 'newyear', 'christmastree', 'vaccine', 'covıd', 'covid_19', 'vaccination', 'vaccinate', 'pfizer', 'moderna']",137,0,0
2020-12-23 21:16:44,b'As if being in transplant nights would stop me \xf0\x9f\x92\x89\xf0\x9f\xa6\xa0\xe2\x9d\x8c   #covid_19 #pfizer #vaccine #babysteps https://t.co/5s0IMSzSDY',b'SturgeonyIntern',"['covid_19', 'pfizer', 'vaccine', 'babysteps']",560,0,1
2020-12-23 21:02:35,b'Suspicions grow that nanoparticles in Pfizer\xe2\x80\x99s COVID-19 vaccine trigger rare allergic reactions | Science #pfizer #vaccine #covid19 #moderna #allergy\xc2\xa0#safety https://t.co/FzVeUl8f4J',b'AntiguaFrontera',"['pfizer', 'vaccine', 'covid19', 'moderna', 'allergy', 'safety']",48,0,0
2020-12-23 21:02:28,b'US buys 100 Million more Pfizer vaccine doses  HHS\xc2\xa0purchased additional doses\xc2\xa0of Pfizer #COVID19 vaccine  contract brings total number #Pfizer #vaccine doses obtained   to 200 million  includes option for U.S. to purchase additional 400 million doses  https://t.co/RUFd4hwO7D',b'l100l100',"['COVID19', 'Pfizer', 'vaccine']",134,0,0
2020-12-23 21:01:05,b'#Pfizer to supply #US with additional 100 million #COVID19 #vaccine doses https://t.co/cFRQlQnLF0',b'TulipPenney',"['Pfizer', 'US', 'COVID19', 'vaccine']",95537,2,6
2020-12-23 20:58:13,b'Suspicions grow that #nanoparticles in #Pfizer\xe2\x80\x99s #COVID vaccine trigger rare allergic reactions.  https://t.co/1Qzlz9GZTJ',b'AFNeoMorpheus',"['nanoparticles', 'Pfizer', 'COVID']",2938,0,0
2020-12-23 20:47:14,"b'Vaccine Talk - Who, What, &amp; Where  Visit our website to create a safer workplace with our medical supplies  #PPE #COVID19 #Vaccine #Health #USA #Pfizer #Moderna #FDA #Schools #Hospitals #Safety #Walmart #MerryChristmas #NitrileGloves #MaskUp #HandSanitizer https://t.co/Cckrdj7f3p'",b'WearActiveLLC',"['PPE', 'COVID19', 'Vaccine', 'Health', 'USA', 'Pfizer', 'Moderna', 'FDA', 'Schools', 'Hospitals', 'Safety', 'Walmart', 'MerryChristmas', 'NitrileGloves', 'MaskUp', 'HandSanitizer']",23,0,3
2020-12-23 20:45:23,"b'(#America\xe2\x80\x99s) purchase of 100M Pfizer doses means every #American can be #vaccinated by #June, says #HHS   #Biden adviser reacts to #Pfizer selling 100 million more #Covid #vaccines to #US   #Coronavirus #Covid19   https://t.co/LphUwSEtX3 via @msnbc'",b'CAMPAIGNFORCARE',"['America', 'American', 'vaccinated', 'June', 'HHS', 'Biden', 'Pfizer', 'Covid', 'vaccines', 'US', 'Coronavirus', 'Covid19']",2470,0,0
2020-12-23 20:34:31,b'#US Secures An Additional 100 Million Doses of #Pfizer #Vaccine  https://t.co/3PVPgq1Sgc',b'Gjallarhornet',"['US', 'Pfizer', 'Vaccine']",8040,0,1
2020-12-23 20:28:53,b'Pfizer to deliver 100 million additional doses of its COVID-19 vaccine to the U.S. government.  #Pfizer #BioNTech #Coronavirus #Vaccine #StockMarketNews #NYSE #AstraZeneca #USA #AlexAzar https://t.co/25a9iJ1xLP https://t.co/Gz8PMklhlb',b'InvezzPortal',"['Pfizer', 'BioNTech', 'Coronavirus', 'Vaccine', 'StockMarketNews', 'NYSE', 'AstraZeneca', 'USA', 'AlexAzar']",1265,0,0
2020-12-23 20:14:28,b'[25pcs] INTCO Disposable Face Shields - Ready to Ship in the USA  Get yours at -&gt; (https://t.co/Cw9qlIo0m6) and create a safer workplace with our medical supplies  #PPE #COVID19 #Health #Safety #Vaccine #MaskUp #FaceShield #Wholesaler #Schools #Hospitals #MerryChristmas #Pfizer https://t.co/d0IMuEUKbi',b'WearActiveLLC',"['PPE', 'COVID19', 'Health', 'Safety', 'Vaccine', 'MaskUp', 'FaceShield', 'Wholesaler', 'Schools', 'Hospitals', 'MerryChristmas', 'Pfizer']",23,1,2
2020-12-23 20:10:13,b'Got your shot yet? Let them know! Super high quality  comfort tees exclusively from #NitaTees on @StoreFrontier https://t.co/7Czyo1AVWX   #vaccine #COVID19 #Moderna #Pfizer https://t.co/TKARKGmKF6',b'thBlackDouglas',"['NitaTees', 'vaccine', 'COVID19', 'Moderna', 'Pfizer']",844,0,0
2020-12-23 20:05:02,b'Experts react to #TonyBlair\xe2\x80\x99s suggestion we should consider using all available #vaccine doses in January to vaccinate more people faster. | @PMPmagToday  #Coronavirus #BioNTech #Covid19 #Experts #MHRA #mRNA #Pfizer  https://t.co/1Rc7oKdsVN',b'PMPmagToday',"['TonyBlair', 'vaccine', 'Coronavirus', 'BioNTech', 'Covid19', 'Experts', 'MHRA', 'mRNA', 'Pfizer']",4255,1,2
2020-12-23 20:00:15,b'Recently two COVID-19 vaccines have been reportedly very successful in protecting participants from COVID-19 in clinical trials. They are Moderna vaccine and Pfizer vaccine. Have you heard of both or one of them?  #covid19 #coronavirus #vaccine #clinicaltrials #moderna #pfizer https://t.co/G6W7jDNkN4',b'campaignre',"['covid19', 'coronavirus', 'vaccine', 'clinicaltrials', 'moderna', 'pfizer']",813,0,0
2020-12-23 19:56:51,"b'#Pfizer, #Feds reach deal for additional #100M #COVID-19vaccine doses #ArsTechnica https://t.co/dfLrnIXrCj @arstechnica https://t.co/m3lFEMHshq'",b'darrenculbreath',"['Pfizer', 'Feds', '100M', 'COVID', 'ArsTechnica']",1741,0,0
2020-12-23 19:37:56,b'Two octogenarian grandparents successfully vaccinated in #Oakham #Rutland today. What a relief! Thanks to @rutlandcouncil for the smooth administration and ultra-efficiency #ReasonsToBeCheerful #Pfizer #vaccine #Covid19UK',b'emilyslates',"['Oakham', 'Rutland', 'ReasonsToBeCheerful', 'Pfizer', 'vaccine', 'Covid19UK']",2539,0,3
2020-12-23 19:30:44,"b'@OANN Thanks to infiltration of #Pfizer, the #CCP will have already stolen all the IP, and it wouldn\'t surprise me, given their proximity to the #Vaccin, if the West appears not too dissimilar, in a few years time, to the world in the movie ""I am Legend""  #Christmas2020 #China #COVID'",b'LiuBaoBei1',"['Pfizer', 'CCP', 'Vaccin', 'Christmas2020', 'China', 'COVID']",222,0,0
2020-12-23 19:30:02,"b""The #Trump administration says it has reached a deal with Pfizer to buy an additional 100 million doses of the company's #COVID-19 vaccine, effectively doubling the federal government's supply from #Pfizer https://t.co/v2mmoGdN2r https://t.co/vsKcZTBvfa""",b'KPBSnews',"['Trump', 'COVID', 'Pfizer']",69760,0,5
2020-12-23 19:24:22,"b'#BREAKING: Over 1 million Americans have received their first COVID vaccine dose, according to @CDCgov: https://t.co/25srOe57Fn #BreakingNews #Vaccine #Coronavirus #USA #Pfizer https://t.co/yj9P61NUST'",b'yudexhas',"['BREAKING', 'BreakingNews', 'Vaccine', 'Coronavirus', 'USA', 'Pfizer']",596,0,0
2020-12-23 19:20:03,b'Here is Dubai Health Authority Vaccination Campaign #UAE #Covid19 #Vaccine #Pfizer #Dubai @DHA_Dubai https://t.co/n0emmcjIGE',b'UAE_Forsan',"['UAE', 'Covid19', 'Vaccine', 'Pfizer', 'Dubai']",14442,7,3
2020-12-23 19:07:59,b'Suspicions grow that #nanoparticles in #Pfizer\xe2\x80\x99s #COVID-19 #vaccine trigger LIFE THREATENING RESPONSES!! https://t.co/62vM7xOOzI',b'NewsAlternative',"['nanoparticles', 'Pfizer', 'COVID', 'vaccine']",3168,1,2
2020-12-23 19:05:42,b'#TrumpAdministration and #Pfizer work on deal for tens of #millions more #CovidVaccines https://t.co/er3s6QyPlh via @voxdotcom #News #COVID #COVID_19 #COVID19 #COVID #COVID\xe3\x83\xbc19',b'DiabeticCyborgg',"['TrumpAdministration', 'Pfizer', 'millions', 'CovidVaccines', 'News', 'COVID', 'COVID_19', 'COVID19', 'COVID', 'COVIDー19']",6305,0,0
2020-12-23 19:00:32,b'Vaccinated   #Covid19UK #COVID19 #Pfizer #Covid https://t.co/ZuKmsaimoK',b'_stiggy',"['Covid19UK', 'COVID19', 'Pfizer', 'Covid']",335,0,7
2020-12-23 18:57:50,"b'My best friend, Brittni, is a doctor in NJ. Today, she\xe2\x80\x99s proudly showing off her #VaccinationRecordCard after her first #Pfizer injection. To me, these photos represent hope. #Hope for a return to normalcy. Hope for an end to isolation. Hope for the future \xe2\x9d\xa4\xef\xb8\x8f #Vaccinate #Vaccine https://t.co/CshdLUyHw1'",b'RPolanskyNews',"['VaccinationRecordCard', 'Pfizer', 'Hope', 'Vaccinate', 'Vaccine']",2974,0,11
2020-12-23 18:45:49,"b""Is #Dubai's #Pfizer #Covid19 #vaccine mandatory for all residents? https://t.co/H3KqVJ8VF4""",b'vipulananda',"['Dubai', 'Pfizer', 'Covid19', 'vaccine']",2977,0,0
2020-12-23 18:40:04,b'Here is a look at Dubai Health Authority Vaccination Campaign #UAE #Covid19 #Vaccine #Pfizer #Dubai @DHA_Dubai https://t.co/moWgyHMBPc',b'UAE_Forsan',"['UAE', 'Covid19', 'Vaccine', 'Pfizer', 'Dubai']",14442,7,4
